trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,weekday
17132,0 days 00:25:54.853490544,4.911894699976652,24.70898902638338,1.2440147093159,0.8490544011207097,2021,8,2
17030,0 days 00:27:50.911391661,4.9160481503229585,25.546749853200236,1.3882577803875513,0.8452730475631239,2021,8,3
14095,0 days 00:28:20.802908832,4.879072011351543,25.70767009577865,1.419638169563675,0.8518623625399078,2021,8,4
12207,0 days 00:25:15.044974195,5.3250036864094366,25.71251331203408,1.4495502580486606,0.8406651921028918,2021,8,5
9724,0 days 00:25:49.979535170,5.305276635129577,26.45103866721514,1.5597953517071164,0.8572603866721514,2021,8,6
13992,0 days 00:26:48.021583762,4.500959834190966,23.845388793596346,1.1634426815323042,0.8469125214408233,2021,9,0
14148,0 days 00:27:46.689567430,4.6121614362454055,23.933620299689004,1.1887249081142213,0.8495193666949392,2021,9,1
15248,0 days 00:25:33.540005246,4.530258394543547,23.69592536726128,1.2028875918153201,0.8759181532004198,2021,9,2
15897,0 days 00:28:48.458765804,4.857439768509781,24.183204378184566,1.2645134302069574,0.8779014908473297,2021,9,3
20187,0 days 00:28:22.778768514,4.432066181205726,24.133348689750832,1.2775216723634022,0.8683806410065884,2021,9,4
17349,0 days 00:24:37.733298749,4.5443282033546595,23.789253559282955,1.385384171998386,0.8787826387688051,2021,9,5
14070,0 days 00:25:00.933830845,5.001979388770434,24.31698223169865,1.3988727789623312,0.8729211087420042,2021,9,6
18913,0 days 00:26:40.950087241,4.469410458414846,23.43393908951515,1.2255200126896844,0.8685560196690107,2021,10,0
18698,0 days 00:27:29.891432238,4.7046652048347415,23.823005134238958,1.2592967162263344,0.8566156808214782,2021,10,1
15495,0 days 00:27:21.295450145,4.454549209422393,23.962714424007746,1.286404646660213,0.8833817360438851,2021,10,2
14658,0 days 00:26:32.175399099,4.807546732159912,24.199991813344248,1.3076374675944875,0.8436348751534998,2021,10,3
14963,0 days 00:27:21.230836062,4.46993985163403,23.453671723584844,1.2918933368976808,0.8819755396645058,2021,10,4
14115,0 days 00:25:16.439603258,4.591659936238044,23.47305207226355,1.4334530641161884,0.8971307120085016,2021,10,5
11387,0 days 00:30:11.964866051,5.049596030561166,24.535377184508658,1.5128304206551328,0.8864494599104241,2021,10,6
12961,0 days 00:25:07.190185942,4.1774415554355375,22.38785278913664,1.3321302368644392,0.9735359925931641,2021,11,0
12757,0 days 00:24:59.108646233,4.260143450654542,22.67758171984009,1.3575056831543464,0.9592380653758721,2021,11,1
17320,0 days 00:24:10.693475750,4.288608545034642,22.993478637413396,1.33534584295612,0.9644341801385681,2021,11,2
17333,0 days 00:25:11.993711417,4.287286101655801,23.066607627069754,1.395555299140368,0.9758841516183003,2021,11,3
