trip_count,trip_time,trip_distance,total_amount,tip_amount,passenger_count,year,month,hour,customer_waiting_time,driver_waiting_time
310693,0 days 00:16:07.561010386,5.772209274106593,19.05002407521251,0.38169881522918125,,2019,7,3,0 days 00:02:31.204541978,0 days 00:01:48.314832342
296146,0 days 00:17:16.300284319,6.719674542286575,21.601462792001243,0.5219437709778285,,2019,7,4,0 days 00:02:44.766934356,0 days 00:01:48.598425472
338225,0 days 00:18:08.943058614,7.14867818168379,23.03902461379259,0.6380578313253011,,2019,7,5,0 days 00:02:27.951087928,0 days 00:01:51.567448934
522056,0 days 00:18:04.218825183,6.18326721079731,21.296720313529594,0.5690353142191642,,2019,7,6,0 days 00:02:16.938616656,0 days 00:01:51.306629857
758664,0 days 00:18:16.292663155,5.153276985595729,19.304040682041062,0.5287965818860524,,2019,7,7,0 days 00:02:06.981317472,0 days 00:01:54.049805228
983212,0 days 00:18:50.335549199,4.560935812418886,18.5585023474083,0.5010652331338512,,2019,7,8,0 days 00:02:28.193698973,0 days 00:01:53.749233139
912579,0 days 00:18:48.453271442,4.571295025416977,18.740464869342823,0.5433670838360294,,2019,7,9,0 days 00:02:07.701178608,0 days 00:01:57.522540722
816155,0 days 00:19:16.583440645,4.7622143992256385,19.46506515306529,0.6090182134521016,,2019,7,10,0 days 00:01:59.027466410,0 days 00:01:59.269442693
820469,0 days 00:19:52.742162104,4.792945826106776,19.79959861981379,0.6286950634332314,,2019,7,11,0 days 00:02:03.223735085,0 days 00:01:58.386760323
854727,0 days 00:20:05.490175225,4.707250128988556,19.86039567019645,0.6247321425437596,,2019,7,12,0 days 00:02:15.356411630,0 days 00:01:55.926065670
886539,0 days 00:20:34.976234548,4.776367426588114,20.26090802547885,0.6367786414359661,,2019,7,13,0 days 00:02:23.910821876,0 days 00:01:54.845006124
915865,0 days 00:21:23.846650980,4.7710158014554525,20.75495544649048,0.641804523592451,,2019,7,14,0 days 00:02:22.289781360,0 days 00:01:55.415002116
955050,0 days 00:21:44.503297209,4.668602553792995,20.77188109523062,0.6296099052405633,,2019,7,15,0 days 00:02:19.292394358,0 days 00:01:56.065663343
1006685,0 days 00:21:33.974989197,4.505900815051382,20.188153901170672,0.6058101789536946,,2019,7,16,0 days 00:02:18.009934776,0 days 00:01:55.828071865
1153688,0 days 00:20:40.480753895,4.275902422492042,19.20196493332686,0.5657251873990194,,2019,7,17,0 days 00:02:32.108421659,0 days 00:01:55.370097117
1205735,0 days 00:18:52.836909436,4.178078887981192,18.449614724628557,0.5328317831032523,,2019,7,18,0 days 00:02:19.252304084,0 days 00:01:54.953985772
1167279,0 days 00:17:55.215714494,4.365560379309486,17.797212294575672,0.5045940430693947,,2019,7,19,0 days 00:02:00.692059893,0 days 00:01:56.448088061
1167556,0 days 00:17:59.090525850,4.677131338453998,18.875631841213604,0.5274999400457023,,2019,7,20,0 days 00:02:12.123253883,0 days 00:01:57.504778512
1156866,0 days 00:18:02.498042988,4.954487804119062,19.475806325019494,0.5448370857126063,,2019,7,21,0 days 00:02:16.348287573,0 days 00:01:55.586915682
1141682,0 days 00:18:01.640296509,5.057465611264783,19.662896112928102,0.5237768397855094,,2019,7,22,0 days 00:02:33.499659287,0 days 00:01:54.209163779
1024236,0 days 00:17:44.937906888,5.159154131469702,19.336090344412806,0.484710027767038,,2019,7,23,0 days 00:02:41.384778531,0 days 00:01:54.143923582
773953,0 days 00:16:59.427019470,5.135864450425285,21.577502264349384,0.49394332730798907,,2019,8,0,0 days 00:02:32.099248721,0 days 00:01:53.794548467
551950,0 days 00:15:54.974432466,5.007348571428571,20.12981170395869,0.4099409910317963,,2019,8,1,0 days 00:02:15.450594017,0 days 00:01:52.867940937
399355,0 days 00:15:40.577045485,5.110629960811808,20.235368932403503,0.3728933405115749,,2019,8,2,0 days 00:02:15.998768436,0 days 00:01:52.884543180
309244,0 days 00:16:05.062659259,5.651264891153909,21.82885472313126,0.40277903532485676,,2019,8,3,0 days 00:02:27.789216011,0 days 00:01:53.784333566
293396,0 days 00:16:56.602182715,6.625988005971451,24.80914818197931,0.5761542761319173,,2019,8,4,0 days 00:02:34.719733762,0 days 00:01:53.403155231
337261,0 days 00:18:06.109734004,7.077176602097488,26.02607823021339,0.7238689620205123,,2019,8,5,0 days 00:02:22.690789705,0 days 00:01:54.295594507
542731,0 days 00:18:58.630986621,5.965196994459502,23.69565519566784,0.6278464285253652,,2019,8,6,0 days 00:02:25.970472720,0 days 00:01:52.773058904
851663,0 days 00:20:08.107110441,4.769128218555931,21.99476029838092,0.5697100496323076,,2019,8,7,0 days 00:03:08.034794578,0 days 00:01:52.186380819
954736,0 days 00:20:35.498194265,4.474399741918184,21.69640657731561,0.5791486547066415,,2019,8,8,0 days 00:02:43.120793112,0 days 00:01:54.952105610
870330,0 days 00:19:54.649637493,4.568847897923775,21.504757988349255,0.6237203934139923,,2019,8,9,0 days 00:02:07.396404142,0 days 00:01:59.090646112
798277,0 days 00:19:49.371153121,4.712775854747159,22.22863060065616,0.685714695525488,,2019,8,10,0 days 00:01:55.892922351,0 days 00:02:01.266536209
